HitTitle,AssignmentId,WorkerId,TemporalDistance,Date,DurationSeconds,Painter,Painting,Category,painting,distance_numeric,set,Painter_set
Rka1,3FIUS151DV2A5TPCB6S6OGKCUS9GGC,A18TCR555RWUZV,tomorrow,2016-07-06,7,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3K5TEWLKGVB7JHL2QPRV9T02WKPIVV,A183WYXN12P2TJ,tomorrow,2016-07-06,10,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,34S6N1K2ZVJ4RHYO6374M81L598LHM,A15FXHC1CVNW31,tomorrow,2016-07-06,9,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,31QNSG6A5RTCJL8TZ5COQQQL76D87L,A273DS7TQWR9M1,tomorrow,2016-07-06,9,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3ZQIG0FLQEGPKC57F6VAAK9ABVNVWF,A19L9MK673JAAG,tomorrow,2016-07-06,8,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,30ZX6P7VF8VUH176KXSKJPIRC1LJ20,A3G0T5Y7OSC76S,in a year,2016-07-06,4,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3FK0YFF9PZGC5N52PWQEOIQW4MLVV5,AF4SO6NQC84U4,tomorrow,2016-07-06,6,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3NQL1CS15R8T9H07U7DYVHUQM3NVYE,A15OMU82KVQB2N,tomorrow,2016-07-06,8,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3PS7W85Z8Z2ZVOOAH0L3VIDEG9MT97,A3RYI5HXC2MJLN,tomorrow,2016-07-06,8,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3B2X28YI3WFCHJSVJ7R6BEGQK1E6BJ,A10GZ0SWBZIRBK,in a year,2016-07-06,5,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,33C7UALJVLYY8ZTRAPVFPGZ84KD18H,A1ANF3U25Z0TUI,tomorrow,2016-07-06,11,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3IXEICO792JCD5MCJTIRB8MCQ8ET6W,A10BH9PYCYUKDJ,tomorrow,2016-07-06,36,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3AMYWKA6YBMW0DH4NCWSHYGPR0XO65,A173E26N947Q7A,tomorrow,2016-07-06,18,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3TXMY6UCAEOO163LCG1ZS33Z2NQQC7,A11RO4HUQG8PKZ,tomorrow,2016-07-06,22,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,31Z0PCVWUKFVH50H23NJHMM8LJYT7V,A1GYO6CJMVA9ZA,tomorrow,2016-07-06,42,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3JMSRU9HQIUV3CJGU614OE2A4RHVEY,A1ODGBU73JE8S,tomorrow,2016-07-06,13,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,36WLNQG78ZAGUYLAPPA4N2831Z2EBC,A2MIOF3QNY3Y70,tomorrow,2016-07-06,14,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3QFUFYSY9YFOFD0X5LKNX6NX3814FF,A22T69YW4WUANF,tomorrow,2016-07-06,10,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3WQQ9FUS6AUZLXBJCMO4VSCHQW48B7,A263CRI673K4QG,tomorrow,2016-07-06,39,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3LEP4MGT3G0B2S7ATUZKHKQI1N1BDG,A2HVCE3UU4F3PU,tomorrow,2016-07-06,30,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3DH6GAKTYYPAI15HV421GN7MAETYZH,A1Y2CPK3UHNSO0,in a year,2016-07-06,23,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3Z7ISHFUH0VV3VEZI047HAJKHZQ8ZD,AKSJ3C5O3V9RB,in a year,2016-07-06,19,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3G2UL9A02DEPF7P56QFQ6CUU1BO76Z,A31OVVOQPU1YVB,in a year,2016-07-06,7,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3DR23U6WE5EGQKFRPB1PNWEP762ET2,A1LUGQBOW46XEH,in a year,2016-07-06,19,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3EKVH9QMEY4HEF7EA169GRNE7HP2D6,A1FP3SH704X01V,in a year,2016-07-06,8,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3GNCZX450INF8F58SPQJM3N1XOJPAD,A1D9FOXZ0UT0L2,tomorrow,2016-07-06,15,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3WT783CTPBH1X01WTY49XE80GNPBCG,A2TT6FAIWFD25N,tomorrow,2016-07-06,41,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,34HJIJKLP5WDBAMN50PRFSQJR2NV4S,A32QJF67JMJFKX,tomorrow,2016-07-06,81,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3U088ZLJVKT9RB4RC97LPRJKHZAW0O,A1UJU2YCP2KPSF,tomorrow,2016-07-06,75,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3XLBSAQ9Z4CR3H9G8VC13ANP6FL7ZQ,A1YK5BEUKS3S1W,tomorrow,2016-07-06,15,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3QJOXOW4XJRCDPP7GE0D1IJXDY6EM1,A2B7SG0QMAB8T6,in a year,2016-07-06,38,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3QY7M81QH7MWEMAU8U9RGVZC267K7G,A11T4227GSO6EP,tomorrow,2016-07-06,21,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,336YQZE83VECH6WE5D7AXODK0585MS,A1XH05IKC77OXO,tomorrow,2016-07-06,4,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3LO69W1SU3DQRL3DMXPM18PKQ9VGLI,A130X6CF795CQ5,in a year,2016-07-06,62,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3LEIZ60CDJZVH0X9NSALH6EV1599Z4,A2MA6SMDFXL2LD,in a year,2016-07-06,60,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3GM6G9ZBKNXE287469P804JYG8UTM7,A2YB18JHC2C7GF,tomorrow,2016-07-06,15,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3LJ7UR74RHD035DE39305BW65ZMN44,A24BQT7XFB4Y3X,tomorrow,2016-07-06,42,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,3C5W7UE9CFQLJPGOBJQ5P744T4IMXJ,A2APPZDU0VS9LN,in a year,2016-07-06,10,Rothko,A1,Concrete,RothkoA1,1,A,RothkoA
Rka1,3TVRFO09GKF1D7Y3B7PQPUPFTZSXLS,A1PAY3X73PQ16S,tomorrow,2016-07-06,5,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rka1,31T4R4OBOSGEVOY6GHSTSCM4XX17CT,A1KQWBK5WHCNYQ,tomorrow,2016-07-06,14,Rothko,A1,Concrete,RothkoA1,0,A,RothkoA
Rkb1,3R9WASFE2ZG4IAOMQEADR206437ZFP,A1FBO95OVBYOH1,in a year,2016-07-06,3,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,308Q0PEVB8D9MA8ZNOMZHBB55SA9IA,A18TCR555RWUZV,tomorrow,2016-07-06,6,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3A9AA95ATWMI29TRXTZ2ES7F5AMP5B,A1UJU2YCP2KPSF,tomorrow,2016-07-06,3,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3LRLIPTPEQ9EXO8SFXLBQM123EHKAB,A2QTP92PCZUGI2,tomorrow,2016-07-06,7,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3NS0A6KXC48AWAKH1YGV9N0I5I7ZGO,A3RYI5HXC2MJLN,in a year,2016-07-06,5,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3VE8AYVF8MXPYENZHOA0EI325U0F80,A3G0T5Y7OSC76S,tomorrow,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3PZDLQMM0TL79N10A5BYWL5WMHH2CA,A183WYXN12P2TJ,tomorrow,2016-07-06,15,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3K772S5NP8BQLBOWPHK09DB1WCBHEZ,A10GZ0SWBZIRBK,tomorrow,2016-07-06,5,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3R6BYFZZP7CFDFO7PWMSUHKVW39XFQ,A1TIV52E0VUF9Y,in a year,2016-07-06,9,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3RRCEFRB7MCY2WOH0JYREGWCOAC4B0,A2APPZDU0VS9LN,tomorrow,2016-07-06,3,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3UJ1CZ6IZHPFF19JPA3W9XCQSUTS5U,A3PVIRB9JTIZHJ,tomorrow,2016-07-06,11,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3LYA37P8IQNJGYDKLBL7LXL8LW2KB6,A32QJF67JMJFKX,tomorrow,2016-07-06,16,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3NPFYT4IZC4LRFK20GSAC2K7XI9XGP,A19L9MK673JAAG,tomorrow,2016-07-06,9,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3OCHAWUVGOKQT1GLQ7DPAUC04ZQXKS,A3H35QRODK1C4K,tomorrow,2016-07-06,5,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3AWETUDC92SOS1QCRMGYUZDYKVZZIG,A15OMU82KVQB2N,tomorrow,2016-07-06,3,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3E4GGUZ1T8RPSLDO2ISWK4I4RQQ2KN,A3HESOWHVBQOEI,in a year,2016-07-06,11,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3OVR4I9USPJL62Q6J1VH95RBAAE4QD,A1AQK667NBERJ1,tomorrow,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,30LSNF239UVYMQN02F7K7O3RZM12IC,A1EQ2HDHF2WWSY,tomorrow,2016-07-06,18,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,32RIADZISS4XJI5JB5KM456CSYZ4S2,A1FP3SH704X01V,in a year,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,32KTQ2V7RDFVITYQ83KR94IMM1U9MQ,A2MIOF3QNY3Y70,tomorrow,2016-07-06,8,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3IRIK4HM3AKVROK1X7N1MYM82MIC60,A273DS7TQWR9M1,tomorrow,2016-07-06,29,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,39N5ACM9HEN13WV30JCJQ8CHR65P92,A1UL0HQUZQPMSX,tomorrow,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,39N5ACM9HEN13WV30JCJQ8CHR659PM,A1PAY3X73PQ16S,tomorrow,2016-07-06,5,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,33FBRBDW6OZIV23PQMKZ6CIZ8H8C8M,AQJRTW6LJR9LW,in a year,2016-07-06,20,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3HUTX6F6VUN8ICY30AKPRLZDBV02O7,A3579N2TITA69M,tomorrow,2016-07-06,10,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3QFUFYSY9YFOFD0X5LKNX6NX3844FI,A3686GG56DXS8W,in a year,2016-07-06,8,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3PMBY0YE273I97MZVEQD68DASNQC9B,A3OOGICWSLXYB0,tomorrow,2016-07-06,22,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,37QW5D2ZRGMY2JSLN8AZLHMHUKUS8W,A2S8ZTPKX3B928,in a year,2016-07-06,15,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3OS46CRSLFZRQXQ1OOI6CQAXNTY6VT,A2NAKIXS3DVGAA,in a year,2016-07-06,39,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,36W0OB37HWEOW6FSL4YDUNCJKIKZHN,A31O70O1YDAGAP,tomorrow,2016-07-06,29,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,32Q90QCQ1SLHN1P4V2NXM5RTOTFKE6,A1OSRB1Q63XXWZ,tomorrow,2016-07-06,13,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3TXWC2NHNZQYGOBVS0GDLDHSEQCS9L,A1TM0YUPC90UFZ,tomorrow,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,37ZHEEHM6WMQIO2NNOHSZ9IARKP73W,A1MYLQQL8BBOYT,in a year,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,32EYX73OY09KZ1ZLBMBZRZZA593URQ,A1A2X0T1XE8K89,tomorrow,2016-07-06,4,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,304SM51WA34H4HQSQKU9CJCI2QFSBV,AO8LXT6Z1D9MU,tomorrow,2016-07-06,5,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3H8DHMCCW9BCVVB4Z7CDGN98OHEKDD,A27GZN1JOOIAUW,in a year,2016-07-06,37,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,324G5B4FB38U1W3Q41Z9XBK3O85701,A3MPS5TX2EWIKD,tomorrow,2016-07-06,32,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,38YMOXR4MUZ45MQ6EYN2YSTBU206W3,A3NRBHM70ISTTE,tomorrow,2016-07-06,77,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
Rkb1,3WYP994K17R8URL6TZ5QJPER5A06Y2,A1WRYUFOYFF8QO,in a year,2016-07-06,99,Rothko,B1,Concrete,RothkoB1,1,B,RothkoB
Rkb1,3QEMNNSB2XZO0G4KGDN4CI4MIXF7DV,AGWB3ZV4DQI5Z,tomorrow,2016-07-06,101,Rothko,B1,Concrete,RothkoB1,0,B,RothkoB
2tempdistmonB1,3ZSY5X72NXBPMWFOF0ZQST7KIQCOR3,A1FBO95OVBYOH1,tomorrow,2016-06-16,3,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3ZOTGHDK5IB1NBF1UPZVI3CG4SVOSR,A4J4GGMKJ68L0,tomorrow,2016-06-16,8,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3CCZ6YKWR7JXAMDKG435S27ZV9195W,A183WYXN12P2TJ,in a year,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,36NEMU28XFD6UPBY1EUJNOQWF5CMWP,A19L9MK673JAAG,in a year,2016-06-16,14,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3Z7ISHFUH0VV3VEZI047HAJJC2R8ZD,A1OX7P2VP3XCK3,in a year,2016-06-16,9,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3R2UR8A0IAG9JS10OZ5IHBT8J7XOXZ,AD1ILDUXZHASF,tomorrow,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3M81GAB8A0J5R1BFYG54HJXGF5QQBZ,AF8UNUWWF7RPW,tomorrow,2016-06-16,10,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3WJEQKOXA82CRNM67NFTL752PBE1AL,A1CNEUGI7LWLR7,tomorrow,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,35K3O9HUABD67FXQURW06SZNB0VEFU,A3O5R61IF9YJNF,tomorrow,2016-06-16,11,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,388U7OUMF714JFN5DFXF2SB2KNWR0G,A3F0NFNLOLFJT0,in a year,2016-06-16,6,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3ZY8KE4ISJ3K0F9L3XW4IVRNIX6VQA,A34AQF5D0H0UBX,tomorrow,2016-06-16,13,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3WZ36BJEV3GIJH37FKZZMO83ZCPTBG,AJ34WB9Z37ILU,in a year,2016-06-16,29,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3Z3ZLGNNSIU0O672JNQYZ0Z4RDE3QM,ADVIE0ZHLWDDH,tomorrow,2016-06-16,35,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,358010RM5ET49CAXPBRWC3NGF0TVX7,A17LSINELZPCMD,tomorrow,2016-06-16,13,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3FK0YFF9PZGC5N52PWQEOIQVZPLVV4,A1EGJ0KJG2QFB4,tomorrow,2016-06-16,9,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,37Z929RLG98H03K9Q6LUCDI330CTSI,A29KUIEVPK8WB4,tomorrow,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3NXNZ5RS1AXCXQR34XI2QMLVMFW97B,A22RFAHCFQPJBF,tomorrow,2016-06-16,18,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3KXIR214I4G4EJOLHQ5GDNT7P7W42U,A32QJF67JMJFKX,tomorrow,2016-06-16,13,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3EG49X351UCJUMVWO3JO0B7HY736XS,A35ZVO654GOBP5,in a year,2016-06-16,10,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3NQL1CS15R8T9H07U7DYVHUPH6NVYD,A3K6BSW10S4YKJ,tomorrow,2016-06-16,10,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3OLQQLKKNSPMCHJMDHNLLQRF47CEJX,A3S2CI33U988P7,tomorrow,2016-06-16,15,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3TE3O857308BFPQJS21TLG4HHLGR20,AFSB8WBSUU2B4,tomorrow,2016-06-16,13,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,308Q0PEVB8D9MA8ZNOMZHBB40V79I6,A9KPCMO1J1LQF,in a year,2016-06-16,6,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3M68NM076H7ZXQ9KF4DWBTLTXQIR6H,AXOR2N1EAFVYF,in a year,2016-06-16,16,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,37U1UTWH9VMM14S88JAUV7HK3L8R83,A21PQ8OB80F4NP,tomorrow,2016-06-16,15,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3HVVDCPGTESEWPWIPCDJUZ64KL8TYW,A31J9CLIOT9626,tomorrow,2016-06-16,10,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3GD6L00D3SXDTOVV4Q5YUY02JS31M5,A1W08VMZJMBB13,tomorrow,2016-06-16,9,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3UNH76FOCS5AJU6YGFC78LBCQDCMYO,A365SN61J4UNGR,tomorrow,2016-06-16,92,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3JAOYWH7VI4BCBG58RJC9R3WHZ19LK,A2OAZPREKF6PQR,tomorrow,2016-06-16,6,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3CPLWGV3MOZ10BJQK4ZRMJ7LMU19NM,A38K3QQPV8CTPC,in a year,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3GNCZX450INF8F58SPQJM3N0SRKPAD,A3FW9NWR6TJ4M9,in a year,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3RKNTXVS3MYTJMJPU5YVJ5C51VO4A1,A2TDK0LD62WZ8Y,in a year,2016-06-16,37,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3NKQQ8O39Y5QYRGGTLGFMAI5LB9UDG,A2C2WXXKJOLCZ2,in a year,2016-06-16,13,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,31UV0MXWNQCQLN6NKY9I5V62EZOI5O,A2ALWT2BUSXD83,in a year,2016-06-16,22,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3UWN2HHPUY5J5QFPTAZI3ECBEIQNSB,A2FWMAJ0Z92JAY,tomorrow,2016-06-16,2,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3MD9PLUKKIEG6213O2TQZ79E1XQZNS,AAPICG8G8S1FU,tomorrow,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3TAYZSBPLL8NG4QW7R1YBQ9D3NZS2P,A2FZE7CARM54IG,tomorrow,2016-06-16,9,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3FE7TXL1LINB3OBJFNCTGQUCLZEQ2Y,A3485IQYNO94GA,tomorrow,2016-06-16,5,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
2tempdistmonB1,3TXD01ZLD4HDYVXN0AFMJ6OZ8YGU43,A27GZN1JOOIAUW,in a year,2016-06-16,116,Mondrian,B1,Concrete,MondrianB1,1,B,MondrianB
2tempdistmonB1,3O6CYIULED1P7XG7AGL5EY7QSRHUWR,A1VN1RZWHY1TOR,tomorrow,2016-06-16,56,Mondrian,B1,Concrete,MondrianB1,0,B,MondrianB
Rka2,3NLZY2D53PPH4AXRPTUYVMTMWW5LQJ,A18TCR555RWUZV,tomorrow,2016-07-06,6,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3J4Q2Z4UTY3XF49QT7104XA2U39QWH,A15OMU82KVQB2N,in a year,2016-07-06,4,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3ITXP059PWJNM0O4EC7QA7VVAVKSJC,A15FXHC1CVNW31,tomorrow,2016-07-06,8,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3CFVK00FWLLOUSE7AKG0PHCVWVT6L7,A1UJU2YCP2KPSF,in a year,2016-07-06,6,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3VNXK88KKCIE8GSZMVLIW01ZDU2V9P,A1ANF3U25Z0TUI,tomorrow,2016-07-06,9,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3H7Z272LX77W4YWCPGF9VH3CR0JLPS,A273DS7TQWR9M1,in a year,2016-07-06,12,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3KB8R4ZV1E7EECH1VK0SN5TFEFIGBW,A3G0T5Y7OSC76S,tomorrow,2016-07-06,4,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,31HQ4X3T3SATHQC4HXJ3QM8NEKQLS8,A1FBO95OVBYOH1,tomorrow,2016-07-06,13,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3YDTZAI2WXGXPY6PYM5284J32YI14B,A3686GG56DXS8W,tomorrow,2016-07-06,11,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,36H9ULYP62UEIVJI8S7R38CGL5RJFL,A10GZ0SWBZIRBK,tomorrow,2016-07-06,5,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3YWRV122CSZEHWKPCD5Z0I45FHC8UP,A19L9MK673JAAG,tomorrow,2016-07-06,23,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3TK8OJTYM1LZ03863KHFIQ1EIYKVPK,AKSJ3C5O3V9RB,tomorrow,2016-07-06,11,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,36WLNQG78ZAGUYLAPPA4N2831Z3EBD,A10BH9PYCYUKDJ,tomorrow,2016-07-06,20,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3VJ40NV2QIN22BSGJP4LS883B89OTH,A3579N2TITA69M,tomorrow,2016-07-06,9,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,33LK57MYLT5DMFT8WYACY1JLTTXSZX,AD1ILDUXZHASF,tomorrow,2016-07-06,9,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3OLQQLKKNSPMCHJMDHNLLQRG94CEJY,A1OSRB1Q63XXWZ,tomorrow,2016-07-06,20,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,33FOTY3KEML0K2J4R1BKR2VRUBZ1CO,A2B7SG0QMAB8T6,in a year,2016-07-06,10,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3H0W84IWBK23A52ZLMWUNHD7JL6RE3,A11T4227GSO6EP,tomorrow,2016-07-06,8,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3GS6S824SQXCC7WYDF9J03FXPSMWN0,A1FP3SH704X01V,tomorrow,2016-07-06,5,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3GU1KF0O4I1KRPA0Y3QFHE77F65BPV,A32QJF67JMJFKX,tomorrow,2016-07-06,37,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3RRCEFRB7MCY2WOH0JYREGWCOAA4BY,A13S51CM86QRBD,tomorrow,2016-07-06,21,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3570Y55XZPJARKAC5CECVGRGZOZYGS,A130X6CF795CQ5,tomorrow,2016-07-06,34,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3O6CYIULED1P7XG7AGL5EY7RXOFUWQ,A3S9GKSK7LO49P,tomorrow,2016-07-06,10,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3RXPCZQMQPBD1EZ9TN73HTG6S3SG1E,A3RYI5HXC2MJLN,in a year,2016-07-06,8,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3SKRO2GZ71RI30VSJESIFL8ZZK8K1K,A2S8ZTPKX3B928,tomorrow,2016-07-06,16,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3P529IW9KYLKDL7IBDJ4JNP8PUXFLK,A1PAY3X73PQ16S,tomorrow,2016-07-06,11,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
